,,,,,,,w,dV/dw,V cum,dS/dw,S cum,,,P/P0,Amount Adsorbed,Fit,Isotherm 2 >>,,P/P0,Amount Adsorbed,Fit
,,,,,,,4.183515895,0.070982269,0.088446183,339.3426524,487.2945319,,,8.86E-03,1.19E+02,119.8338428,,,8.86E-03,4.16E+01,36.5322818
Selected(Model2),,C:\Users\pcxtsbl\SAIEUS\Models\Carbons\3E150 C-H2 -77-het .model,,,,,4.291910601,0.056815144,0.095361782,264.7545555,515.992524,,,9.60E-03,1.20E+02,120.189089,,,9.84E-03,4.31E+01,38.34331826
,,,,,,,4.403113809,0.043853401,0.100941889,199.1926768,538.1433886,,,2.09E-02,1.24E+02,123.2992134,,,2.04E-02,5.39E+01,51.4127975
Lambda,,3.5,,,,,4.517198286,0.032688543,0.105285725,144.729282,554.6547531,,,3.12E-02,1.25E+02,125.2021258,,,2.90E-02,5.93E+01,57.78438131
,,,,,,,4.634238687,0.023806619,0.108565594,102.7423097,566.6797543,,,3.92E-02,1.27E+02,126.2575614,,,3.86E-02,6.39E+01,63.05480291
St Dev of Fit,,3.323889411,,,,,4.7543116,0.017367883,0.111011877,73.06160905,575.4524745,,,4.96E-02,1.28E+02,127.3298516,,,5.06E-02,6.84E+01,68.07055614
,,,,,,,4.877495596,0.013283793,0.112875023,54.46972782,582.1622732,,,6.02E-02,1.29E+02,128.4019022,,,5.71E-02,7.04E+01,70.32202487
,,,,,,,5.003871284,0.011423692,0.114413752,45.65941647,587.9325134,,,7.16E-02,1.29E+02,129.6854008,,,6.99E-02,7.39E+01,74.11311511
,,,,,,,5.13352136,0.011424494,0.11587719,44.50938405,593.7031584,,,8.06E-02,1.30E+02,130.2872245,,,7.95E-02,7.61E+01,76.49064333
,,,,,,,5.266530664,0.012854176,0.11747867,48.81458638,600.1959526,,,9.12E-02,1.31E+02,130.7565097,,,8.95E-02,7.82E+01,78.68014413
,,,,,,,5.402986233,0.01530041,0.119391202,56.63686617,607.9243683,,,1.00E-01,1.31E+02,131.16507,,,9.95E-02,8.00E+01,80.64319105
,,,,,,,5.542977359,0.018336358,0.121742056,66.16068278,617.1862768,,,1.50E-01,1.33E+02,133.5064527,,,1.49E-01,8.73E+01,88.20170676
,,,,,,,5.686595649,0.021565363,0.124608243,75.84630256,628.0791931,,,2.03E-01,1.35E+02,134.9118499,,,2.00E-01,9.27E+01,93.74411825
,,,,,,,5.833935082,0.024666431,0.128018191,84.56189795,640.5384952,,,2.54E-01,1.36E+02,136.062326,,,2.52E-01,9.72E+01,98.16864742
,,,,,,,5.985092074,0.027406108,0.131960535,91.58124067,654.38164,,,3.03E-01,1.37E+02,137.114718,,,3.03E-01,1.01E+02,101.6430142
,,,,,,,6.140165536,0.029585033,0.136388408,96.36558649,669.3253852,,,3.51E-01,1.38E+02,138.0163812,,,3.52E-01,1.04E+02,104.5727389
,,,,,,,6.299256944,0.031107276,0.141225618,98.76490729,685.0380334,,,3.99E-01,1.39E+02,138.8918393,,,3.99E-01,1.07E+02,107.0193245
,,,,,,,6.462470404,0.031949735,0.146381159,98.87777604,701.1762173,,,4.49E-01,1.40E+02,139.7720318,,,4.50E-01,1.09E+02,109.3661936
,,,,,,,6.629912717,0.032106495,0.151753375,96.85344816,717.3935826,,,4.98E-01,1.40E+02,140.5560028,,,4.99E-01,1.12E+02,111.4360602
,,,,,,,6.801693452,0.031639626,0.157236706,93.03455496,733.3751269,,,5.48E-01,1.41E+02,141.3054633,,,5.50E-01,1.14E+02,113.2887237
,,,,,,,6.977925018,0.030631195,0.162730747,87.79456624,748.8473008,,,5.98E-01,1.42E+02,142.0753918,,,6.01E-01,1.16E+02,115.0656249
,,,,,,,7.158722737,0.029164551,0.168141829,81.47976025,763.5786556,,,6.49E-01,1.43E+02,142.8599222,,,6.51E-01,1.18E+02,116.6227822
,,,,,,,7.344204916,0.027336109,0.173385898,74.44266452,777.3864432,,,6.98E-01,1.44E+02,143.5924144,,,7.01E-01,1.20E+02,118.0806207
,,,,,,,7.534492929,0.025237544,0.178390714,66.99201592,790.1342208,,,7.48E-01,1.44E+02,144.4679453,,,7.51E-01,1.22E+02,119.4434641
,,,,,,,7.729711297,0.022950064,0.183095792,59.38142587,801.7265658,,,7.80E-01,1.45E+02,145.0516925,,,8.01E-01,1.24E+02,120.6915818
,,,,,,,7.929987763,0.020544288,0.187451633,51.81417276,812.1037253,,,8.12E-01,1.46E+02,145.6326909,,,9.86E-01,1.30E+02,124.7972518
,,,,,,,8.135453383,0.018084149,0.191419386,44.45763133,821.2382401,,,8.44E-01,1.46E+02,146.3800134,,,9.95E-01,1.30E+02,124.9880104
,,,,,,,8.346242609,0.01562585,0.194970649,37.44403408,829.131039,,,8.75E-01,1.47E+02,147.2098784,,,,,
,,,,,,,8.562493373,0.01321902,0.198087055,30.87656691,835.8081202,,,9.04E-01,1.48E+02,148.1555954,,,,,
,,,,,,,8.784347185,0.010909457,0.200760231,24.8384021,841.3186144,,,9.29E-01,1.50E+02,149.4854225,,,,,
,,,,,,,9.011949219,0.008743806,0.202992582,19.40491576,845.7352127,,,9.46E-01,1.52E+02,152.2558251,,,,,
,,,,,,,9.245448412,0.006765557,0.20479827,14.63543377,849.1525747,,,9.57E-01,1.55E+02,154.6000072,,,,,
,,,,,,,9.484997557,0.00501167,0.206203203,10.56757219,851.6840276,,,9.58E-01,1.60E+02,,,,,,
,,,,,,,9.730753411,0.003510613,0.207244178,7.215500227,853.457279,,,9.59E-01,1.64E+02,,,,,,
,,,,,,,9.982876787,0.00228628,0.207968267,4.580403445,854.6121057,,,,,,,,,,
,,,,,,,10.24153267,0.001347828,0.208431637,2.632083056,855.2929095,,,,,,,,,,
,,,,,,,10.50689031,0.000688914,0.208695398,1.311356639,855.640888,,,,,,,,,,
,,,,,,,10.77912336,0.000299073,0.208823832,0.554912327,855.7919535,,,,,,,,,,
,,,,,,,11.05840995,0.000136661,0.208879974,0.247161368,855.8609823,,,,,,,,,,
,,,,,,,11.34493285,0.000144548,0.208916847,0.254823524,855.9339951,,,,,,,,,,
,,,,,,,11.63887954,0.00027173,0.208975715,0.466934974,856.0712491,,,,,,,,,,
,,,,,,,11.94044238,0.000478436,0.209087407,0.801370042,856.3129125,,,,,,,,,,
,,,,,,,12.24981869,0.000730385,0.209273812,1.192482162,856.6818383,,,,,,,,,,
,,,,,,,12.56721094,0.000996614,0.209548063,1.586054556,857.1852397,,,,,,,,,,
,,,,,,,12.8928268,0.001249461,0.209914632,1.938226333,857.8163569,,,,,,,,,,
,,,,,,,13.22687935,0.001464339,0.210369411,2.214186868,858.5560117,,,,,,,,,,
,,,,,,,13.56958719,0.001627342,0.210900845,2.398514157,859.3780013,,,,,,,,,,
,,,,,,,13.92117457,0.001734796,0.211493638,2.492313051,860.2542671,,,,,,,,,,
,,,,,,,14.28187157,0.0017847,0.212130119,2.499252096,861.1557399,,,,,,,,,,
,,,,,,,14.65191421,0.001781776,0.212791496,2.432141293,862.0557358,,,,,,,,,,
,,,,,,,15.03154464,0.001733871,0.213460085,2.306976613,862.9315344,,,,,,,,,,
,,,,,,,15.42101127,0.001649081,0.21411982,2.138746074,863.7645046,,,,,,,,,,
,,,,,,,15.82056897,0.001538155,0.214757154,1.944499874,864.5414445,,,,,,,,,,
,,,,,,,16.23047919,0.001411728,0.215361996,1.739601241,865.2545248,,,,,,,,,,
,,,,,,,16.65101016,0.001278786,0.215927701,1.535985677,865.9004544,,,,,,,,,,
,,,,,,,17.08243707,0.001146165,0.216450549,1.34192171,866.4793955,,,,,,,,,,
,,,,,,,17.52504224,0.001019807,0.216929441,1.163828573,866.994512,,,,,,,,,,
,,,,,,,17.97911528,0.00090313,0.217365514,1.004643274,867.4506935,,,,,,,,,,
,,,,,,,18.44495334,0.000797338,0.217761037,0.864559357,867.8534381,,,,,,,,,,
,,,,,,,18.92286123,0.000703354,0.218119056,0.743390314,868.2087102,,,,,,,,,,
,,,,,,,19.4131517,0.000621523,0.218443259,0.640311741,868.522649,,,,,,,,,,
,,,,,,,19.91614558,0.000551905,0.218737786,0.554229194,868.8014229,,,,,,,,,,
,,,,,,,20.432172,0.000494405,0.219007173,0.483947875,869.0511527,,,,,,,,,,
,,,,,,,20.96156864,0.000448522,0.219256212,0.427946949,869.2777064,,,,,,,,,,
,,,,,,,21.50468193,0.000413673,0.219489821,0.384728159,869.4866574,,,,,,,,,,
,,,,,,,22.06186725,0.000388792,0.219712932,0.352456131,869.6830408,,,,,,,,,,
,,,,,,,22.63348922,0.000372026,0.219930019,0.328739145,869.8709553,,,,,,,,,,
,,,,,,,23.2199219,0.000361583,0.220144845,0.311442448,870.0535953,,,,,,,,,,
,,,,,,,23.82154901,0.000355765,0.220360436,0.298691655,870.2332963,,,,,,,,,,
,,,,,,,24.43876426,0.000352965,0.220579035,0.28885694,870.4115832,,,,,,,,,,
,,,,,,,25.07197152,0.000351752,0.220802098,0.280593428,870.589257,,,,,,,,,,
,,,,,,,25.72158516,0.000351022,0.221030362,0.272939377,870.7665622,,,,,,,,,,
,,,,,,,26.38803025,0.000349864,0.221263959,0.26516858,870.9432825,,,,,,,,,,
,,,,,,,27.07174291,0.000347568,0.221502452,0.256775608,871.1188432,,,,,,,,,,
,,,,,,,27.77317053,0.000343853,0.221745026,0.247614983,871.2925272,,,,,,,,,,
,,,,,,,28.49277211,0.00033854,0.221990644,0.237632506,871.4635279,,,,,,,,,,
,,,,,,,29.23101853,0.000331602,0.222238093,0.22688394,871.6310242,,,,,,,,,,
,,,,,,,29.98839289,0.000323209,0.222486135,0.215556123,871.7942809,,,,,,,,,,
,,,,,,,30.76539078,0.000313542,0.222733572,0.203827795,871.9526546,,,,,,,,,,
,,,,,,,31.56252065,0.000302859,0.222979286,0.191910539,872.1056322,,,,,,,,,,
,,,,,,,32.38030411,0.000291465,0.223222319,0.180026072,872.2528546,,,,,,,,,,
,,,,,,,33.21927631,0.000279648,0.223461891,0.168364991,872.3941081,,,,,,,,,,
,,,,,,,34.07998624,0.000267719,0.223697428,0.157112305,872.5293363,,,,,,,,,,
,,,,,,,34.96299713,0.000255978,0.223928597,0.146427949,872.6586337,,,,,,,,,,
,,,,,,,35.86888679,0.000244674,0.224155303,0.136426625,872.7822212,,,,,,,,,,
,,,,,,,36.798248,0.00023397,0.224377646,0.127163476,872.900402,,,,,,,,,,
,,,,,,,37.75168893,0.000224001,0.224595887,0.118670467,873.0135473,,,,,,,,,,
,,,,,,,38.72983346,0.000214822,0.22481042,0.11093381,873.1220566,,,,,,,,,,
,,,,,,,39.73332168,0.000206398,0.225021686,0.103891409,873.2263104,,,,,,,,,,
,,,,,,,40.76281023,0.00019868,0.225230122,0.097480772,873.3266657,,,,,,,,,,
,,,,,,,41.81897278,0.000191576,0.225436144,0.091621444,873.4234329,,,,,,,,,,
,,,,,,,42.90250045,0.000184967,0.225640086,0.086226749,873.5168619,,,,,,,,,,
,,,,,,,44.01410227,0.000178743,0.225842192,0.081220875,873.6071472,,,,,,,,,,
,,,,,,,45.15450565,0.000172798,0.226042605,0.076536282,873.6944294,,,,,,,,,,
,,,,,,,46.32445683,0.000167033,0.22624137,0.072114499,873.7787999,,,,,,,,,,
,,,,,,,47.52472139,0.000161373,0.226438435,0.067911374,873.8603115,,,,,,,,,,
,,,,,,,48.75608475,0.000155783,0.226633682,0.063902883,873.9389992,,,,,,,,,,
,,,,,,,50.01935267,0.000150234,0.226826954,0.060070432,874.0148842,,,,,,,,,,
,,,,,,,51.31535182,0.000144718,0.227018064,0.056403526,874.0879831,,,,,,,,,,
,,,,,,,52.64493024,0.000139244,0.227206819,0.052899489,874.1583172,,,,,,,,,,
,,,,,,,54.00895797,0.000133823,0.227393032,0.049555733,874.2259125,,,,,,,,,,
,,,,,,,55.4083276,0.000128465,0.227576527,0.046370364,874.2908018,,,,,,,,,,
,,,,,,,56.84395484,0.000123185,0.227757139,0.043341566,874.3530242,,,,,,,,,,
,,,,,,,58.31677911,0.000117995,0.227934719,0.040466942,874.4126249,,,,,,,,,,
,,,,,,,59.82776419,0.000112907,0.228109133,0.037743881,874.4696553,,,,,,,,,,
,,,,,,,61.37789883,0.000107931,0.228280266,0.035169314,874.5241725,,,,,,,,,,
,,,,,,,62.96819738,0.000103079,0.228448016,0.032740028,874.5762389,,,,,,,,,,
,,,,,,,64.5997005,9.84E-05,0.228612307,0.030453083,874.6259232,,,,,,,,,,
,,,,,,,66.27347578,9.38E-05,0.228773084,0.02830532,874.6732999,,,,,,,,,,
,,,,,,,67.99061851,8.94E-05,0.228930328,0.026299014,874.7184591,,,,,,,,,,
,,,,,,,69.75225233,8.52E-05,0.229084107,0.024441247,874.7615156,,,,,,,,,,
,,,,,,,71.55953,8.14E-05,0.229234587,0.02273667,874.8026071,,,,,,,,,,
,,,,,,,73.41363415,7.78E-05,0.229382036,0.021186556,874.8418892,,,,,,,,,,
,,,,,,,75.31577806,7.45E-05,0.229526809,0.019789829,874.8795323,,,,,,,,,,
,,,,,,,77.26720642,7.16E-05,0.22966935,0.018542004,874.9157157,,,,,,,,,,
,,,,,,,79.26919621,6.91E-05,0.22981014,0.017429558,874.9506095,,,,,,,,,,
,,,,,,,81.32305746,6.68E-05,0.22994966,0.016437845,874.9843705,,,,,,,,,,
,,,,,,,83.43013416,6.49E-05,0.230088365,0.015549457,875.0171344,,,,,,,,,,
,,,,,,,85.59180513,6.31E-05,0.230226622,0.014741058,875.0489997,,,,,,,,,,
,,,,,,,87.80948488,6.14E-05,0.230364666,0.013991916,875.0800293,,,,,,,,,,
,,,,,,,90.08462462,5.98E-05,0.230502607,0.013285452,875.1102556,,,,,,,,,,
,,,,,,,92.41871313,5.83E-05,0.230640434,0.012608657,875.1396853,,,,,,,,,,
,,,,,,,94.81327776,5.67E-05,0.230778027,0.011951091,875.168303,,,,,,,,,,
,,,,,,,97.26988546,5.50E-05,0.230915167,0.01130663,875.1960789,,,,,,,,,,
,,,,,,,99.79014374,5.32E-05,0.231051567,0.010671507,875.2229739,,,,,,,,,,
,,,,,,,102.3757018,5.14E-05,0.231186878,0.010044748,875.2489452,,,,,,,,,,
,,,,,,,105.0282516,4.95E-05,0.231320766,0.009432914,875.2739664,,,,,,,,,,
,,,,,,,107.7495288,4.76E-05,0.231452977,0.008843031,875.2980308,,,,,,,,,,
,,,,,,,110.5413141,4.58E-05,0.231583351,0.008281401,875.3211507,,,,,,,,,,
,,,,,,,113.4054345,4.40E-05,0.231711832,0.007754114,875.3433594,,,,,,,,,,
,,,,,,,116.3437641,4.23E-05,0.231838486,0.007265887,875.3647089,,,,,,,,,,
,,,,,,,119.3582258,4.07E-05,0.231963482,0.00681865,875.3852635,,,,,,,,,,
,,,,,,,122.4507919,3.93E-05,0.232087064,0.006412221,875.4050937,,,,,,,,,,
,,,,,,,125.6234864,3.80E-05,0.232209534,0.006045588,875.4242745,,,,,,,,,,
,,,,,,,128.8783851,3.68E-05,0.232331221,0.005714627,875.4428751,,,,,,,,,,
,,,,,,,132.2176182,3.58E-05,0.232452428,0.005414357,875.4609549,,,,,,,,,,
,,,,,,,135.6433707,3.49E-05,0.232573422,0.005140477,875.4785649,,,,,,,,,,
,,,,,,,139.1578842,3.40E-05,0.232694439,0.004889477,875.495749,,,,,,,,,,
,,,,,,,142.7634586,3.33E-05,0.23281569,0.004658314,875.5125449,,,,,,,,,,
,,,,,,,146.4624533,3.25E-05,0.232937357,0.004443959,875.5289831,,,,,,,,,,
,,,,,,,150.2572888,3.19E-05,0.233059577,0.004243239,875.5450855,,,,,,,,,,
,,,,,,,154.1504482,3.12E-05,0.233182434,0.004053342,875.5608658,,,,,,,,,,
,,,,,,,158.1444793,3.06E-05,0.233305947,0.003870968,875.5763265,,,,,,,,,,
,,,,,,,162.2419955,3.00E-05,0.233430033,0.00369267,875.5914573,,,,,,,,,,
,,,,,,,166.4456782,2.93E-05,0.233554505,0.003515904,875.6062371,,,,,,,,,,
,,,,,,,170.7582781,2.85E-05,0.233679106,0.003340402,875.6206429,,,,,,,,,,
,,,,,,,175.1826173,2.77E-05,0.233803564,0.003166668,875.6346533,,,,,,,,,,
,,,,,,,179.7215909,2.69E-05,0.233927608,0.00299561,875.6482503,,,,,,,,,,
,,,,,,,184.3781691,2.61E-05,0.234051006,0.002829297,875.6614251,,,,,,,,,,
,,,,,,,189.1553991,2.52E-05,0.234173606,0.002669652,875.6741787,,,,,,,,,,
,,,,,,,194.0564068,2.44E-05,0.234295339,0.002518543,875.6865221,,,,,,,,,,
,,,,,,,199.0843995,2.37E-05,0.234416248,0.002377902,875.6984781,,,,,,,,,,
,,,,,,,204.2426671,2.30E-05,0.234536498,0.00224928,875.7100805,,,,,,,,,,
,,,,,,,209.5345853,2.24E-05,0.234656388,0.002134295,875.721375,,,,,,,,,,
,,,,,,,214.9636168,2.19E-05,0.23477638,0.002034455,875.7324202,,,,,,,,,,
,,,,,,,220.5333143,2.15E-05,0.234897108,0.0019509,875.7432861,,,,,,,,,,
,,,,,,,226.2473224,2.13E-05,0.235019398,0.001884836,875.7540561,,,,,,,,,,
,,,,,,,232.1093802,2.13E-05,0.235144289,0.001837179,875.7648257,,,,,,,,,,
,,,,,,,238.1233236,2.15E-05,0.235273039,0.001808456,875.7757017,,,,,,,,,,
,,,,,,,244.2930881,2.20E-05,0.235407128,0.001798892,875.7868004,,,,,,,,,,
,,,,,,,250.6227108,2.27E-05,0.235548262,0.00180841,875.798247,,,,,,,,,,
,,,,,,,257.1163338,2.36E-05,0.235698372,0.001836722,875.8101739,,,,,,,,,,
,,,,,,,263.7782063,2.48E-05,0.235859624,0.001883378,875.8227208,,,,,,,,,,
,,,,,,,270.6126875,2.64E-05,0.23603442,0.001947646,875.8360319,,,,,,,,,,
,,,,,,,277.6242499,2.81E-05,0.236225352,0.002027736,875.8502495,,,,,,,,,,
,,,,,,,284.8174815,3.02E-05,0.236435116,0.002121349,875.8655089,,,,,,,,,,
,,,,,,,292.1970894,3.25E-05,0.236666467,0.00222559,875.8819328,,,,,,,,,,
,,,,,,,299.7679027,3.50E-05,0.236921951,0.002334171,875.8996044,,,,,,,,,,
,,,,,,,307.5348753,3.75E-05,0.237203586,0.002440707,875.9185613,,,,,,,,,,
,,,,,,,315.5030899,4.00E-05,0.23751277,0.002538652,875.9387898,,,,,,,,,,
,,,,,,,323.6777605,4.24E-05,0.237849956,0.002619792,875.9602058,,,,,,,,,,
,,,,,,,332.0642365,4.44E-05,0.238214421,0.002677128,875.9826575,,,,,,,,,,
,,,,,,,340.6680057,4.60E-05,0.238604121,0.002702911,876.0059127,,,,,,,,,,
,,,,,,,349.4946981,4.70E-05,0.239015222,0.00268863,876.0296444,,,,,,,,,,
,,,,,,,358.5500898,4.71E-05,0.239441921,0.00262773,876.0534395,,,,,,,,,,
,,,,,,,367.8401062,4.63E-05,0.239876416,0.002515261,876.0768063,,,,,,,,,,
,,,,,,,377.3708266,4.43E-05,0.240308863,0.002347793,876.0991825,,,,,,,,,,
,,,,,,,387.1484874,4.12E-05,0.240727477,0.002125798,876.1199678,,,,,,,,,,
,,,,,,,397.1794871,3.70E-05,0.241119923,0.001860979,876.1386353,,,,,,,,,,
,,,,,,,407.4703894,3.19E-05,0.241474832,0.001566407,876.154755,,,,,,,,,,
,,,,,,,418.0279286,2.62E-05,0.241782055,0.001254641,876.1680009,,,,,,,,,,
,,,,,,,428.8590131,2.01E-05,0.242033227,0.00093903,876.1781717,,,,,,,,,,
,,,,,,,439.9707305,1.39E-05,0.242222141,0.000631629,876.1851901,,,,,,,,,,
,,,,,,,451.370352,8.08E-06,0.242346403,0.000357835,876.1892693,,,,,,,,,,
,,,,,,,463.0653372,3.56E-06,0.242412633,0.000153591,876.1910656,,,,,,,,,,
,,,,,,,475.063339,1.03E-06,0.242438017,4.33E-05,876.1915851,,,,,,,,,,
,,,,,,,487.3722084,1.25E-07,0.242443875,5.14E-06,876.1916484,,,,,,,,,,
