,,,,,,,w,dV/dw,V cum,dS/dw,S cum,,,P/P0,Amount Adsorbed,Fit,,,,,,
,,,,,,,6.670155e+000,0.000000e+000,1.630539e-002,0.000000e+000,7.508205e+001,,,2.735260e-004,2.491070e+002,2.540840e+002,,,,,,
,,,,,,,6.836743e+000,0.000000e+000,1.630539e-002,0.000000e+000,7.508205e+001,,,3.058370e-004,2.587010e+002,2.624157e+002,,,,,,
,,,,,,,7.007492e+000,0.000000e+000,1.635906e-002,0.000000e+000,7.504228e+001,,,3.413260e-004,2.682450e+002,2.707379e+002,,,,,,
,,,,,,,7.182505e+000,0.000000e+000,1.630544e-002,0.000000e+000,7.489014e+001,,,3.814660e-004,2.778550e+002,2.789173e+002,,,,,,
,,,,,,,7.361889e+000,2.814453e-004,1.631555e-002,7.646006e-001,7.491771e+001,,,5.033440e-004,3.018810e+002,2.989983e+002,,,,,,
,,,,,,,7.545754e+000,3.294855e-003,1.656468e-002,8.733005e+000,7.567692e+001,,,6.656710e-004,3.259180e+002,3.182321e+002,,,,,,
,,,,,,,7.734210e+000,1.164208e-002,1.785781e-002,3.010542e+001,7.905381e+001,,,8.851260e-004,3.497810e+002,3.376965e+002,,,,,,
,,,,,,,7.927373e+000,2.792157e-002,2.155078e-002,7.044343e+001,8.846971e+001,,,1.188680e-003,3.734870e+002,3.585941e+002,,,,,,
,,,,,,,8.125361e+000,5.300423e-002,2.941553e-002,1.304662e+002,1.085409e+002,,,1.619550e-003,3.969970e+002,3.807943e+002,,,,,,
,,,,,,,8.328293e+000,8.703865e-002,4.349693e-002,2.090192e+002,1.427408e+002,,,2.243370e-003,4.201310e+002,4.062043e+002,,,,,,
,,,,,,,8.536293e+000,1.254377e-001,6.564894e-002,2.938926e+002,1.950566e+002,,,3.164750e-003,4.427850e+002,4.370626e+002,,,,,,
,,,,,,,8.749488e+000,1.624347e-001,9.647048e-002,3.713010e+002,2.663449e+002,,,4.525750e-003,4.647090e+002,4.664255e+002,,,,,,
,,,,,,,8.968008e+000,1.912924e-001,1.353056e-001,4.266108e+002,3.539963e+002,,,6.493950e-003,4.857170e+002,4.903942e+002,,,,,,
,,,,,,,9.191985e+000,2.092217e-001,1.804037e-001,4.552263e+002,4.530446e+002,,,9.179110e-003,5.056010e+002,5.108887e+002,,,,,,
,,,,,,,9.421557e+000,2.141511e-001,2.292753e-001,4.545982e+002,5.580688e+002,,,1.253080e-002,5.244240e+002,5.278600e+002,,,,,,
,,,,,,,9.656861e+000,2.056331e-001,2.789678e-001,4.258798e+002,6.621359e+002,,,1.664790e-002,5.420960e+002,5.425140e+002,,,,,,
,,,,,,,9.898043e+000,1.872251e-001,3.265525e-001,3.783072e+002,7.594953e+002,,,2.132780e-002,5.588370e+002,5.587525e+002,,,,,,
,,,,,,,1.014525e+001,1.601175e-001,3.696063e-001,3.156502e+002,8.454489e+002,,,2.646720e-002,5.749610e+002,5.759369e+002,,,,,,
,,,,,,,1.039863e+001,1.284645e-001,4.062019e-001,2.470796e+002,9.167749e+002,,,3.193170e-002,5.905100e+002,5.907196e+002,,,,,,
,,,,,,,1.065833e+001,9.595485e-002,4.353041e-001,1.800560e+002,9.720935e+002,,,3.764400e-002,6.056570e+002,6.042763e+002,,,,,,
,,,,,,,1.092453e+001,6.668585e-002,4.566673e-001,1.220846e+002,1.011905e+003,,,4.354800e-002,6.205360e+002,6.187494e+002,,,,,,
,,,,,,,1.119737e+001,4.052300e-002,4.710893e-001,7.237950e+001,1.038010e+003,,,4.958110e-002,6.351030e+002,6.380224e+002,,,,,,
,,,,,,,1.147703e+001,2.203287e-002,4.796615e-001,3.839474e+001,1.053152e+003,,,5.570210e-002,6.495410e+002,6.575762e+002,,,,,,
,,,,,,,1.176367e+001,1.002463e-002,4.841037e-001,1.704337e+001,1.060830e+003,,,6.191490e-002,6.638130e+002,6.676976e+002,,,,,,
,,,,,,,1.205747e+001,3.302493e-003,4.859377e-001,5.477922e+000,1.063917e+003,,,6.816120e-002,6.779370e+002,6.764327e+002,,,,,,
,,,,,,,1.235860e+001,7.777383e-004,4.864621e-001,1.258618e+000,1.064779e+003,,,7.445350e-002,6.918640e+002,6.852322e+002,,,,,,
,,,,,,,1.266726e+001,1.140396e-003,4.867005e-001,1.800541e+000,1.065106e+003,,,8.077410e-002,7.057390e+002,7.016298e+002,,,,,,
,,,,,,,1.298363e+001,3.264463e-003,4.873635e-001,5.028583e+000,1.066138e+003,,,8.708560e-002,7.194990e+002,7.181830e+002,,,,,,
,,,,,,,1.330790e+001,6.662526e-003,4.889390e-001,1.001289e+001,1.068542e+003,,,9.346260e-002,7.332840e+002,7.349079e+002,,,,,,
,,,,,,,1.364026e+001,1.112112e-002,4.918671e-001,1.630632e+001,1.072884e+003,,,1.614990e-001,8.729650e+002,8.725858e+002,,,,,,
,,,,,,,1.398093e+001,1.650779e-002,4.965553e-001,2.361472e+001,1.079668e+003,,,2.062260e-001,9.586710e+002,9.615320e+002,,,,,,
,,,,,,,1.433011e+001,2.250962e-002,5.033581e-001,3.141584e+001,1.089269e+003,,,2.461060e-001,1.029370e+003,1.029403e+003,,,,,,
,,,,,,,1.468800e+001,2.884741e-002,5.125469e-001,3.928024e+001,1.101930e+003,,,2.959940e-001,1.106640e+003,1.104897e+003,,,,,,
,,,,,,,1.505484e+001,3.529762e-002,5.243180e-001,4.689206e+001,1.117752e+003,,,3.497090e-001,1.172630e+003,1.172786e+003,,,,,,
,,,,,,,1.543083e+001,4.172280e-002,5.388069e-001,5.407718e+001,1.136757e+003,,,3.971750e-001,1.215200e+003,1.215309e+003,,,,,,
,,,,,,,1.581622e+001,4.796474e-002,5.561015e-001,6.065259e+001,1.158891e+003,,,4.472680e-001,1.245740e+003,1.245705e+003,,,,,,
,,,,,,,1.621123e+001,5.393624e-002,5.762427e-001,6.654180e+001,1.184041e+003,,,4.954770e-001,1.266840e+003,1.268060e+003,,,,,,
,,,,,,,1.661611e+001,5.955968e-002,5.992364e-001,7.168907e+001,1.212054e+003,,,5.466220e-001,1.284300e+003,1.283837e+003,,,,,,
,,,,,,,1.703110e+001,6.476154e-002,6.250541e-001,7.605091e+001,1.242742e+003,,,5.973810e-001,1.299060e+003,1.299214e+003,,,,,,
,,,,,,,1.745646e+001,6.950363e-002,6.536317e-001,7.963085e+001,1.275884e+003,,,6.478480e-001,1.312610e+003,1.312779e+003,,,,,,
,,,,,,,1.789243e+001,7.372146e-002,6.848763e-001,8.240517e+001,1.311237e+003,,,6.982750e-001,1.325670e+003,1.325557e+003,,,,,,
,,,,,,,1.833930e+001,7.739192e-002,7.186654e-001,8.440007e+001,1.348533e+003,,,7.484980e-001,1.338330e+003,1.338533e+003,,,,,,
,,,,,,,1.879733e+001,8.051526e-002,7.548533e-001,8.566670e+001,1.387510e+003,,,7.985380e-001,1.350840e+003,1.350853e+003,,,,,,
,,,,,,,1.926679e+001,8.310870e-002,7.932800e-001,8.627144e+001,1.427892e+003,,,8.486750e-001,1.363310e+003,1.363387e+003,,,,,,
,,,,,,,1.974799e+001,8.522737e-002,8.337991e-001,8.631501e+001,1.469434e+003,,,8.988930e-001,1.375960e+003,1.376022e+003,,,,,,
,,,,,,,2.024119e+001,8.696839e-002,8.762797e-001,8.593207e+001,1.511926e+003,,,9.493050e-001,1.389980e+003,1.390029e+003,,,,,,
,,,,,,,2.074672e+001,8.838123e-002,9.206140e-001,8.520019e+001,1.555197e+003,,,9.870580e-001,1.405230e+003,1.407465e+003,,,,,,
,,,,,,,2.126487e+001,8.948567e-002,9.667072e-001,8.416290e+001,1.599085e+003,,,9.935770e-001,1.410260e+003,1.408062e+003,,,,,,
,,,,,,,2.179597e+001,9.031697e-002,1.014467e+000,8.287494e+001,1.643451e+003,,,,,,,,,,,
,,,,,,,2.234032e+001,9.083836e-002,1.063789e+000,8.132233e+001,1.688164e+003,,,,,,,,,,,
,,,,,,,2.289828e+001,9.100290e-002,1.114536e+000,7.948449e+001,1.733037e+003,,,,,,,,,,,
,,,,,,,2.347017e+001,9.066069e-002,1.166515e+000,7.725611e+001,1.777874e+003,,,,,,,,,,,
,,,,,,,2.405634e+001,8.963949e-002,1.219397e+000,7.452464e+001,1.822386e+003,,,,,,,,,,,
,,,,,,,2.465715e+001,8.774274e-002,1.272728e+000,7.117023e+001,1.866181e+003,,,,,,,,,,,
,,,,,,,2.527296e+001,8.487551e-002,1.325928e+000,6.716705e+001,1.908790e+003,,,,,,,,,,,
,,,,,,,2.590416e+001,8.098358e-002,1.378325e+000,6.252554e+001,1.949749e+003,,,,,,,,,,,
,,,,,,,2.655112e+001,7.610321e-002,1.429190e+000,5.732580e+001,1.988538e+003,,,,,,,,,,,
,,,,,,,2.721424e+001,7.050287e-002,1.477831e+000,5.181322e+001,2.024733e+003,,,,,,,,,,,
,,,,,,,2.789392e+001,6.432130e-002,1.523666e+000,4.611851e+001,2.058010e+003,,,,,,,,,,,
,,,,,,,2.859057e+001,5.783688e-002,1.566216e+000,4.045871e+001,2.088154e+003,,,,,,,,,,,
,,,,,,,2.930463e+001,5.129228e-002,1.605164e+000,3.500627e+001,2.115072e+003,,,,,,,,,,,
,,,,,,,3.003651e+001,4.491092e-002,1.640338e+000,2.990421e+001,2.138792e+003,,,,,,,,,,,
,,,,,,,3.078668e+001,3.879581e-002,1.671701e+000,2.520298e+001,2.159425e+003,,,,,,,,,,,
,,,,,,,3.155558e+001,3.311532e-002,1.699308e+000,2.098856e+001,2.177144e+003,,,,,,,,,,,
,,,,,,,3.234369e+001,2.794205e-002,1.723322e+000,1.727821e+001,2.192186e+003,,,,,,,,,,,
,,,,,,,3.315148e+001,2.332603e-002,1.743981e+000,1.407239e+001,2.204808e+003,,,,,,,,,,,
,,,,,,,3.397944e+001,1.931554e-002,1.761585e+000,1.136896e+001,2.215302e+003,,,,,,,,,,,
,,,,,,,3.482808e+001,1.590937e-002,1.776483e+000,9.135942e+000,2.223971e+003,,,,,,,,,,,
,,,,,,,3.569792e+001,1.309938e-002,1.789052e+000,7.339017e+000,2.231103e+003,,,,,,,,,,,
,,,,,,,3.658948e+001,1.084390e-002,1.799680e+000,5.927335e+000,2.236989e+003,,,,,,,,,,,
,,,,,,,3.750331e+001,9.059782e-003,1.808735e+000,4.831458e+000,2.241879e+003,,,,,,,,,,,
,,,,,,,3.843996e+001,7.688179e-003,1.816548e+000,4.000097e+000,2.245996e+003,,,,,,,,,,,
,,,,,,,3.940000e+001,6.628395e-003,1.823397e+000,3.364667e+000,2.249514e+003,,,,,,,,,,,
,,,,,,,4.038402e+001,5.792756e-003,1.829492e+000,2.868836e+000,2.252571e+003,,,,,,,,,,,
,,,,,,,4.139262e+001,5.123690e-003,1.834983e+000,2.475654e+000,2.255257e+003,,,,,,,,,,,
,,,,,,,4.242641e+001,4.594781e-003,1.839995e+000,2.166001e+000,2.257649e+003,,,,,,,,,,,
,,,,,,,4.348601e+001,4.180405e-003,1.844634e+000,1.922643e+000,2.259810e+003,,,,,,,,,,,
,,,,,,,4.457208e+001,3.858932e-003,1.848991e+000,1.731546e+000,2.261790e+003,,,,,,,,,,,
,,,,,,,4.568528e+001,3.610343e-003,1.853142e+000,1.580528e+000,2.263630e+003,,,,,,,,,,,
,,,,,,,4.682627e+001,3.415217e-003,1.857146e+000,1.458675e+000,2.265361e+003,,,,,,,,,,,
,,,,,,,4.799577e+001,3.258454e-003,1.861045e+000,1.357809e+000,2.267006e+003,,,,,,,,,,,
,,,,,,,4.919447e+001,3.121919e-003,1.864868e+000,1.269216e+000,2.268580e+003,,,,,,,,,,,
,,,,,,,5.042311e+001,2.993704e-003,1.868625e+000,1.187433e+000,2.270088e+003,,,,,,,,,,,
,,,,,,,5.168243e+001,2.865144e-003,1.872314e+000,1.108750e+000,2.271533e+003,,,,,,,,,,,
,,,,,,,5.297321e+001,2.725763e-003,1.875926e+000,1.029110e+000,2.272913e+003,,,,,,,,,,,
,,,,,,,5.429622e+001,2.584455e-003,1.879440e+000,9.519832e-001,2.274224e+003,,,,,,,,,,,
,,,,,,,5.565228e+001,2.433762e-003,1.882842e+000,8.746315e-001,2.275462e+003,,,,,,,,,,,
,,,,,,,5.704220e+001,2.282536e-003,1.886119e+000,8.002974e-001,2.276625e+003,,,,,,,,,,,
,,,,,,,5.846684e+001,2.137522e-003,1.889266e+000,7.311911e-001,2.277715e+003,,,,,,,,,,,
,,,,,,,5.992706e+001,2.005775e-003,1.892288e+000,6.694055e-001,2.278737e+003,,,,,,,,,,,
,,,,,,,6.142375e+001,1.890397e-003,1.895202e+000,6.155264e-001,2.279698e+003,,,,,,,,,,,
,,,,,,,6.295782e+001,1.793533e-003,1.898024e+000,5.697571e-001,2.280606e+003,,,,,,,,,,,
,,,,,,,6.453020e+001,1.713295e-003,1.900779e+000,5.310057e-001,2.281470e+003,,,,,,,,,,,
,,,,,,,6.614185e+001,1.644377e-003,1.903484e+000,4.972273e-001,2.282298e+003,,,,,,,,,,,
,,,,,,,6.779375e+001,1.582137e-003,1.906148e+000,4.667502e-001,2.283094e+003,,,,,,,,,,,
,,,,,,,6.948691e+001,1.521889e-003,1.908775e+000,4.380363e-001,2.283859e+003,,,,,,,,,,,
,,,,,,,7.122236e+001,1.459824e-003,1.911363e+000,4.099342e-001,2.284595e+003,,,,,,,,,,,
,,,,,,,7.300115e+001,1.393554e-003,1.913902e+000,3.817896e-001,2.285299e+003,,,,,,,,,,,
,,,,,,,7.482436e+001,1.324218e-003,1.916380e+000,3.539538e-001,2.285970e+003,,,,,,,,,,,
,,,,,,,7.669311e+001,1.251474e-003,1.918786e+000,3.263588e-001,2.286605e+003,,,,,,,,,,,
,,,,,,,7.860853e+001,1.176804e-003,1.921112e+000,2.994086e-001,2.287204e+003,,,,,,,,,,,
,,,,,,,8.057179e+001,1.101688e-003,1.923348e+000,2.734675e-001,2.287766e+003,,,,,,,,,,,
,,,,,,,8.258409e+001,1.027705e-003,1.925490e+000,2.488869e-001,2.288291e+003,,,,,,,,,,,
,,,,,,,8.464664e+001,9.561771e-004,1.927535e+000,2.259221e-001,2.288781e+003,,,,,,,,,,,
,,,,,,,8.676070e+001,8.891097e-004,1.929484e+000,2.049568e-001,2.289236e+003,,,,,,,,,,,
,,,,,,,8.892756e+001,8.276061e-004,1.931342e+000,1.861304e-001,2.289659e+003,,,,,,,,,,,
,,,,,,,9.114854e+001,7.720635e-004,1.933117e+000,1.694078e-001,2.290053e+003,,,,,,,,,,,
,,,,,,,9.342499e+001,7.231104e-004,1.934818e+000,1.548002e-001,2.290422e+003,,,,,,,,,,,
,,,,,,,9.575829e+001,6.796090e-004,1.936453e+000,1.419426e-001,2.290768e+003,,,,,,,,,,,
,,,,,,,9.814987e+001,6.405112e-004,1.938031e+000,1.305170e-001,2.291093e+003,,,,,,,,,,,
,,,,,,,1.006012e+002,6.047212e-004,1.939556e+000,1.202215e-001,2.291400e+003,,,,,,,,,,,
,,,,,,,1.031137e+002,5.717233e-004,1.941034e+000,1.108918e-001,2.291690e+003,,,,,,,,,,,
,,,,,,,1.056890e+002,5.405447e-004,1.942465e+000,1.022897e-001,2.291965e+003,,,,,,,,,,,
,,,,,,,1.083286e+002,5.114045e-004,1.943853e+000,9.441728e-002,2.292224e+003,,,,,,,,,,,
,,,,,,,1.110341e+002,4.844960e-004,1.945200e+000,8.726976e-002,2.292470e+003,,,,,,,,,,,
,,,,,,,1.138072e+002,4.600777e-004,1.946508e+000,8.085213e-002,2.292703e+003,,,,,,,,,,,
,,,,,,,1.166496e+002,4.380254e-004,1.947784e+000,7.510109e-002,2.292924e+003,,,,,,,,,,,
,,,,,,,1.195629e+002,4.186600e-004,1.949031e+000,7.003176e-002,2.293135e+003,,,,,,,,,,,
,,,,,,,1.225490e+002,4.016571e-004,1.950255e+000,6.555045e-002,2.293338e+003,,,,,,,,,,,
,,,,,,,1.256097e+002,3.865583e-004,1.951461e+000,6.154913e-002,2.293532e+003,,,,,,,,,,,
,,,,,,,1.287468e+002,3.725476e-004,1.952652e+000,5.787291e-002,2.293719e+003,,,,,,,,,,,
,,,,,,,1.319623e+002,3.588750e-004,1.953828e+000,5.439055e-002,2.293900e+003,,,,,,,,,,,
,,,,,,,1.352580e+002,3.439482e-004,1.954986e+000,5.085808e-002,2.294073e+003,,,,,,,,,,,
,,,,,,,1.386361e+002,3.273081e-004,1.956121e+000,4.721830e-002,2.294239e+003,,,,,,,,,,,
,,,,,,,1.420986e+002,3.087673e-004,1.957222e+000,4.345818e-002,2.294396e+003,,,,,,,,,,,
,,,,,,,1.456475e+002,2.881342e-004,1.958282e+000,3.956596e-002,2.294543e+003,,,,,,,,,,,
,,,,,,,1.492851e+002,2.659541e-004,1.959290e+000,3.563036e-002,2.294680e+003,,,,,,,,,,,
,,,,,,,1.530135e+002,2.427582e-004,1.960238e+000,3.173029e-002,2.294805e+003,,,,,,,,,,,
,,,,,,,1.568351e+002,2.192420e-004,1.961121e+000,2.795828e-002,2.294919e+003,,,,,,,,,,,
,,,,,,,1.607520e+002,1.962284e-004,1.961934e+000,2.441380e-002,2.295022e+003,,,,,,,,,,,
,,,,,,,1.647668e+002,1.744143e-004,1.962678e+000,2.117104e-002,2.295113e+003,,,,,,,,,,,
,,,,,,,1.688819e+002,1.545698e-004,1.963354e+000,1.830508e-002,2.295194e+003,,,,,,,,,,,
,,,,,,,1.730998e+002,1.373782e-004,1.963968e+000,1.587272e-002,2.295266e+003,,,,,,,,,,,
,,,,,,,1.774230e+002,1.234510e-004,1.964530e+000,1.391601e-002,2.295330e+003,,,,,,,,,,,
,,,,,,,1.818541e+002,1.130861e-004,1.965053e+000,1.243701e-002,2.295388e+003,,,,,,,,,,,
,,,,,,,1.863960e+002,1.067734e-004,1.965550e+000,1.145663e-002,2.295442e+003,,,,,,,,,,,
,,,,,,,1.910512e+002,1.045661e-004,1.966041e+000,1.094640e-002,2.295494e+003,,,,,,,,,,,
,,,,,,,1.958228e+002,1.064429e-004,1.966543e+000,1.087135e-002,2.295546e+003,,,,,,,,,,,
,,,,,,,2.007135e+002,1.123923e-004,1.967076e+000,1.119928e-002,2.295600e+003,,,,,,,,,,,
,,,,,,,2.057263e+002,1.215194e-004,1.967660e+000,1.181370e-002,2.295658e+003,,,,,,,,,,,
,,,,,,,2.108644e+002,1.338085e-004,1.968315e+000,1.269143e-002,2.295721e+003,,,,,,,,,,,
,,,,,,,2.161307e+002,1.482550e-004,1.969057e+000,1.371901e-002,2.295790e+003,,,,,,,,,,,
,,,,,,,2.215286e+002,1.638547e-004,1.969900e+000,1.479310e-002,2.295867e+003,,,,,,,,,,,
,,,,,,,2.270613e+002,1.794956e-004,1.970851e+000,1.581032e-002,2.295952e+003,,,,,,,,,,,
,,,,,,,2.327322e+002,1.945106e-004,1.971912e+000,1.671540e-002,2.296044e+003,,,,,,,,,,,
,,,,,,,2.385448e+002,2.073861e-004,1.973081e+000,1.738760e-002,2.296143e+003,,,,,,,,,,,
,,,,,,,2.445025e+002,2.176496e-004,1.974349e+000,1.780347e-002,2.296248e+003,,,,,,,,,,,
,,,,,,,2.506089e+002,2.250022e-004,1.975702e+000,1.795644e-002,2.296358e+003,,,,,,,,,,,
,,,,,,,2.568679e+002,2.291066e-004,1.977125e+000,1.783848e-002,2.296470e+003,,,,,,,,,,,
,,,,,,,2.632832e+002,2.299957e-004,1.978600e+000,1.747135e-002,2.296583e+003,,,,,,,,,,,
,,,,,,,2.698588e+002,2.277293e-004,1.980106e+000,1.687766e-002,2.296696e+003,,,,,,,,,,,
,,,,,,,2.765986e+002,2.224797e-004,1.981625e+000,1.608683e-002,2.296807e+003,,,,,,,,,,,
,,,,,,,2.835066e+002,2.146065e-004,1.983136e+000,1.513943e-002,2.296915e+003,,,,,,,,,,,
,,,,,,,2.905873e+002,2.043483e-004,1.984621e+000,1.406450e-002,2.297019e+003,,,,,,,,,,,
,,,,,,,2.978447e+002,1.921206e-004,1.986060e+000,1.290072e-002,2.297117e+003,,,,,,,,,,,
,,,,,,,3.052834e+002,1.783171e-004,1.987439e+000,1.168207e-002,2.297208e+003,,,,,,,,,,,
,,,,,,,3.129079e+002,1.633280e-004,1.988741e+000,1.043936e-002,2.297292e+003,,,,,,,,,,,
,,,,,,,3.207229e+002,1.475865e-004,1.989956e+000,9.203367e-003,2.297369e+003,,,,,,,,,,,
,,,,,,,3.287330e+002,1.314562e-004,1.991074e+000,7.997748e-003,2.297438e+003,,,,,,,,,,,
,,,,,,,3.369431e+002,1.153139e-004,1.992086e+000,6.844708e-003,2.297499e+003,,,,,,,,,,,
,,,,,,,3.453583e+002,9.949858e-005,1.992990e+000,5.762049e-003,2.297552e+003,,,,,,,,,,,
,,,,,,,3.539837e+002,8.433135e-005,1.993782e+000,4.764702e-003,2.297597e+003,,,,,,,,,,,
,,,,,,,3.628245e+002,7.001945e-005,1.994463e+000,3.859687e-003,2.297635e+003,,,,,,,,,,,
,,,,,,,3.718861e+002,5.684302e-005,1.995036e+000,3.057012e-003,2.297666e+003,,,,,,,,,,,
,,,,,,,3.811740e+002,4.495692e-005,1.995508e+000,2.358866e-003,2.297691e+003,,,,,,,,,,,
,,,,,,,3.906939e+002,3.446921e-005,1.995885e+000,1.764512e-003,2.297711e+003,,,,,,,,,,,
,,,,,,,4.004515e+002,2.548278e-005,1.996176e+000,1.272702e-003,2.297726e+003,,,,,,,,,,,
,,,,,,,4.104529e+002,1.800019e-005,1.996392e+000,8.770890e-004,2.297736e+003,,,,,,,,,,,
,,,,,,,4.207040e+002,1.201077e-005,1.996544e+000,5.709843e-004,2.297744e+003,,,,,,,,,,,
,,,,,,,4.312111e+002,7.463230e-006,1.996645e+000,3.461520e-004,2.297748e+003,,,,,,,,,,,
,,,,,,,4.419807e+002,4.176970e-006,1.996706e+000,1.890114e-004,2.297751e+003,,,,,,,,,,,
,,,,,,,4.530192e+002,2.068831e-006,1.996740e+000,9.133523e-005,2.297753e+003,,,,,,,,,,,
,,,,,,,4.643335e+002,8.466722e-007,1.996756e+000,3.646828e-005,2.297753e+003,,,,,,,,,,,
,,,,,,,4.759303e+002,2.447531e-007,1.996761e+000,1.028525e-005,2.297754e+003,,,,,,,,,,,
,,,,,,,4.878167e+002,0.000000e+000,1.996763e+000,0.000000e+000,2.297754e+003,,,,,,,,,,,
