,,,,,,,w,dV/dw,V cum,dS/dw,S cum,,,P/P0,Amount Adsorbed,Fit,,,,,,
,,,,,,,1.879733e+001,7.380847e-002,7.824395e-001,7.853081e+001,1.478649e+003,,,9.867700e-001,1.083840e+003,1.085882e+003,,,,,,
,,,,,,,1.926679e+001,7.325902e-002,8.169985e-001,7.604692e+001,1.514964e+003,,,9.932920e-001,1.088330e+003,1.086308e+003,,,,,,
,,,,,,,1.974799e+001,7.202818e-002,8.519828e-001,7.294737e+001,1.550835e+003,,,,,,,,,,,
,,,,,,,2.024119e+001,7.011220e-002,8.870589e-001,6.927674e+001,1.585924e+003,,,,,,,,,,,
,,,,,,,2.074672e+001,6.763261e-002,9.218943e-001,6.519836e+001,1.619925e+003,,,,,,,,,,,
,,,,,,,2.126487e+001,6.469869e-002,9.561922e-001,6.085030e+001,1.652585e+003,,,,,,,,,,,
,,,,,,,2.179597e+001,6.141301e-002,9.896908e-001,5.635264e+001,1.683707e+003,,,,,,,,,,,
,,,,,,,2.234032e+001,5.786238e-002,1.022161e+000,5.180084e+001,1.713142e+003,,,,,,,,,,,
,,,,,,,2.289828e+001,5.412305e-002,1.053405e+000,4.727260e+001,1.740774e+003,,,,,,,,,,,
,,,,,,,2.347017e+001,5.023734e-002,1.083250e+000,4.280953e+001,1.766523e+003,,,,,,,,,,,
,,,,,,,2.405634e+001,4.624027e-002,1.111527e+000,3.844332e+001,1.790327e+003,,,,,,,,,,,
,,,,,,,2.465715e+001,4.214823e-002,1.138078e+000,3.418744e+001,1.812134e+003,,,,,,,,,,,
,,,,,,,2.527296e+001,3.800755e-002,1.162755e+000,3.007764e+001,1.831906e+003,,,,,,,,,,,
,,,,,,,2.590416e+001,3.386541e-002,1.185432e+000,2.614670e+001,1.849635e+003,,,,,,,,,,,
,,,,,,,2.655112e+001,2.977100e-002,1.206012e+000,2.242542e+001,1.865330e+003,,,,,,,,,,,
,,,,,,,2.721424e+001,2.583857e-002,1.224436e+000,1.898901e+001,1.879042e+003,,,,,,,,,,,
,,,,,,,2.789392e+001,2.211433e-002,1.240712e+000,1.585602e+001,1.890860e+003,,,,,,,,,,,
,,,,,,,2.859057e+001,1.872217e-002,1.254907e+000,1.309674e+001,1.900923e+003,,,,,,,,,,,
,,,,,,,2.930463e+001,1.575636e-002,1.267183e+000,1.075350e+001,1.909408e+003,,,,,,,,,,,
,,,,,,,3.003651e+001,1.330517e-002,1.277772e+000,8.859327e+000,1.916553e+003,,,,,,,,,,,
,,,,,,,3.078668e+001,1.129441e-002,1.286962e+000,7.337208e+000,1.922599e+003,,,,,,,,,,,
,,,,,,,3.155558e+001,9.770617e-003,1.295030e+000,6.192639e+000,1.927777e+003,,,,,,,,,,,
,,,,,,,3.234369e+001,8.649338e-003,1.302263e+000,5.348393e+000,1.932307e+003,,,,,,,,,,,
,,,,,,,3.315148e+001,7.850951e-003,1.308906e+000,4.736411e+000,1.936365e+003,,,,,,,,,,,
,,,,,,,3.397944e+001,7.302824e-003,1.315164e+000,4.298378e+000,1.940095e+003,,,,,,,,,,,
,,,,,,,3.482808e+001,6.932804e-003,1.321194e+000,3.981157e+000,1.943600e+003,,,,,,,,,,,
,,,,,,,3.569792e+001,6.675812e-003,1.327106e+000,3.740169e+000,1.946953e+003,,,,,,,,,,,
,,,,,,,3.658948e+001,6.474796e-003,1.332968e+000,3.539157e+000,1.950195e+003,,,,,,,,,,,
,,,,,,,3.750331e+001,6.298460e-003,1.338805e+000,3.358883e+000,1.953347e+003,,,,,,,,,,,
,,,,,,,3.843996e+001,6.103046e-003,1.344614e+000,3.175366e+000,1.956407e+003,,,,,,,,,,,
,,,,,,,3.940000e+001,5.887329e-003,1.350371e+000,2.988492e+000,1.959365e+003,,,,,,,,,,,
,,,,,,,4.038402e+001,5.651142e-003,1.356049e+000,2.798702e+000,1.962212e+003,,,,,,,,,,,
,,,,,,,4.139262e+001,5.398794e-003,1.361622e+000,2.608578e+000,1.964939e+003,,,,,,,,,,,
,,,,,,,4.242641e+001,5.138696e-003,1.367069e+000,2.422404e+000,1.967538e+003,,,,,,,,,,,
,,,,,,,4.348601e+001,4.878893e-003,1.372375e+000,2.243891e+000,1.970009e+003,,,,,,,,,,,
,,,,,,,4.457208e+001,4.626256e-003,1.377535e+000,2.075853e+000,1.972354e+003,,,,,,,,,,,
,,,,,,,4.568528e+001,4.386235e-003,1.382550e+000,1.920196e+000,1.974576e+003,,,,,,,,,,,
,,,,,,,4.682627e+001,4.164105e-003,1.387424e+000,1.778533e+000,1.976685e+003,,,,,,,,,,,
,,,,,,,4.799577e+001,3.954081e-003,1.392168e+000,1.647679e+000,1.978686e+003,,,,,,,,,,,
,,,,,,,4.919447e+001,3.760408e-003,1.396790e+000,1.528793e+000,1.980589e+003,,,,,,,,,,,
,,,,,,,5.042311e+001,3.575261e-003,1.401296e+000,1.418104e+000,1.982398e+003,,,,,,,,,,,
,,,,,,,5.168243e+001,3.392966e-003,1.405684e+000,1.313005e+000,1.984117e+003,,,,,,,,,,,
,,,,,,,5.297321e+001,3.205798e-003,1.409945e+000,1.210347e+000,1.985746e+003,,,,,,,,,,,
,,,,,,,5.429622e+001,3.022251e-003,1.414065e+000,1.113245e+000,1.987282e+003,,,,,,,,,,,
,,,,,,,5.565228e+001,2.835124e-003,1.418036e+000,1.018871e+000,1.988727e+003,,,,,,,,,,,
,,,,,,,5.704220e+001,2.652939e-003,1.421848e+000,9.301670e-001,1.990081e+003,,,,,,,,,,,
,,,,,,,5.846684e+001,2.481805e-003,1.425503e+000,8.489616e-001,1.991347e+003,,,,,,,,,,,
,,,,,,,5.992706e+001,2.328428e-003,1.429012e+000,7.770873e-001,1.992533e+003,,,,,,,,,,,
,,,,,,,6.142375e+001,2.194736e-003,1.432394e+000,7.146214e-001,1.993648e+003,,,,,,,,,,,
,,,,,,,6.295782e+001,2.081840e-003,1.435672e+000,6.613444e-001,1.994702e+003,,,,,,,,,,,
,,,,,,,6.453020e+001,1.987114e-003,1.438868e+000,6.158709e-001,1.995705e+003,,,,,,,,,,,
,,,,,,,6.614185e+001,1.904833e-003,1.442003e+000,5.759843e-001,1.996665e+003,,,,,,,,,,,
,,,,,,,6.779375e+001,1.829910e-003,1.445087e+000,5.398463e-001,1.997586e+003,,,,,,,,,,,
,,,,,,,6.948691e+001,1.757369e-003,1.448123e+000,5.058129e-001,1.998471e+003,,,,,,,,,,,
,,,,,,,7.122236e+001,1.683149e-003,1.451109e+000,4.726463e-001,1.999320e+003,,,,,,,,,,,
,,,,,,,7.300115e+001,1.604500e-003,1.454034e+000,4.395823e-001,2.000131e+003,,,,,,,,,,,
,,,,,,,7.482436e+001,1.522974e-003,1.456885e+000,4.070797e-001,2.000902e+003,,,,,,,,,,,
,,,,,,,7.669311e+001,1.437708e-003,1.459652e+000,3.749249e-001,2.001633e+003,,,,,,,,,,,
,,,,,,,7.860853e+001,1.350912e-003,1.462322e+000,3.437062e-001,2.002321e+003,,,,,,,,,,,
,,,,,,,8.057179e+001,1.264601e-003,1.464889e+000,3.139067e-001,2.002966e+003,,,,,,,,,,,
,,,,,,,8.258409e+001,1.180847e-003,1.467348e+000,2.859745e-001,2.003569e+003,,,,,,,,,,,
,,,,,,,8.464664e+001,1.100601e-003,1.469700e+000,2.600461e-001,2.004132e+003,,,,,,,,,,,
,,,,,,,8.676070e+001,1.026019e-003,1.471947e+000,2.365170e-001,2.004656e+003,,,,,,,,,,,
,,,,,,,8.892756e+001,9.577945e-004,1.474094e+000,2.154100e-001,2.005145e+003,,,,,,,,,,,
,,,,,,,9.114854e+001,8.960535e-004,1.476151e+000,1.966139e-001,2.005602e+003,,,,,,,,,,,
,,,,,,,9.342499e+001,8.411272e-004,1.478127e+000,1.800647e-001,2.006030e+003,,,,,,,,,,,
,,,,,,,9.575829e+001,7.919061e-004,1.480031e+000,1.653969e-001,2.006433e+003,,,,,,,,,,,
,,,,,,,9.814987e+001,7.473597e-004,1.481871e+000,1.522895e-001,2.006813e+003,,,,,,,,,,,
,,,,,,,1.006012e+002,7.063935e-004,1.483652e+000,1.404344e-001,2.007171e+003,,,,,,,,,,,
,,,,,,,1.031137e+002,6.683224e-004,1.485378e+000,1.296282e-001,2.007510e+003,,,,,,,,,,,
,,,,,,,1.056890e+002,6.321564e-004,1.487052e+000,1.196258e-001,2.007831e+003,,,,,,,,,,,
,,,,,,,1.083286e+002,5.977945e-004,1.488675e+000,1.103669e-001,2.008134e+003,,,,,,,,,,,
,,,,,,,1.110341e+002,5.651523e-004,1.490247e+000,1.017980e-001,2.008421e+003,,,,,,,,,,,
,,,,,,,1.138072e+002,5.342238e-004,1.491771e+000,9.388225e-002,2.008692e+003,,,,,,,,,,,
,,,,,,,1.166496e+002,5.049600e-004,1.493247e+000,8.657727e-002,2.008948e+003,,,,,,,,,,,
,,,,,,,1.195629e+002,4.774385e-004,1.494678e+000,7.986398e-002,2.009191e+003,,,,,,,,,,,
,,,,,,,1.225490e+002,4.515564e-004,1.496064e+000,7.369402e-002,2.009420e+003,,,,,,,,,,,
,,,,,,,1.256097e+002,4.271480e-004,1.497409e+000,6.801196e-002,2.009637e+003,,,,,,,,,,,
,,,,,,,1.287468e+002,4.038717e-004,1.498712e+000,6.273891e-002,2.009841e+003,,,,,,,,,,,
,,,,,,,1.319623e+002,3.814737e-004,1.499974e+000,5.781557e-002,2.010035e+003,,,,,,,,,,,
,,,,,,,1.352580e+002,3.592412e-004,1.501195e+000,5.311938e-002,2.010218e+003,,,,,,,,,,,
,,,,,,,1.386361e+002,3.370472e-004,1.502371e+000,4.862328e-002,2.010390e+003,,,,,,,,,,,
,,,,,,,1.420986e+002,3.148857e-004,1.503499e+000,4.431932e-002,2.010550e+003,,,,,,,,,,,
,,,,,,,1.456475e+002,2.927379e-004,1.504577e+000,4.019813e-002,2.010700e+003,,,,,,,,,,,
,,,,,,,1.492851e+002,2.709341e-004,1.505602e+000,3.629754e-002,2.010839e+003,,,,,,,,,,,
,,,,,,,1.530135e+002,2.497867e-004,1.506572e+000,3.264897e-002,2.010968e+003,,,,,,,,,,,
,,,,,,,1.568351e+002,2.296717e-004,1.507488e+000,2.928831e-002,2.011086e+003,,,,,,,,,,,
,,,,,,,1.607520e+002,2.109966e-004,1.508350e+000,2.625118e-002,2.011195e+003,,,,,,,,,,,
,,,,,,,1.647668e+002,1.941169e-004,1.509163e+000,2.356262e-002,2.011295e+003,,,,,,,,,,,
,,,,,,,1.688819e+002,1.793793e-004,1.509930e+000,2.124316e-002,2.011387e+003,,,,,,,,,,,
,,,,,,,1.730998e+002,1.670827e-004,1.510660e+000,1.930479e-002,2.011472e+003,,,,,,,,,,,
,,,,,,,1.774230e+002,1.574774e-004,1.511360e+000,1.775163e-002,2.011552e+003,,,,,,,,,,,
,,,,,,,1.818541e+002,1.505959e-004,1.512042e+000,1.656228e-002,2.011628e+003,,,,,,,,,,,
,,,,,,,1.863960e+002,1.466214e-004,1.512716e+000,1.573225e-002,2.011701e+003,,,,,,,,,,,
,,,,,,,1.910512e+002,1.454448e-004,1.513394e+000,1.522574e-002,2.011773e+003,,,,,,,,,,,
,,,,,,,1.958228e+002,1.469227e-004,1.514091e+000,1.500568e-002,2.011845e+003,,,,,,,,,,,
,,,,,,,2.007135e+002,1.509318e-004,1.514818e+000,1.503953e-002,2.011918e+003,,,,,,,,,,,
,,,,,,,2.057263e+002,1.567925e-004,1.515588e+000,1.524282e-002,2.011994e+003,,,,,,,,,,,
,,,,,,,2.108644e+002,1.644034e-004,1.516413e+000,1.559329e-002,2.012073e+003,,,,,,,,,,,
,,,,,,,2.161307e+002,1.730260e-004,1.517301e+000,1.601124e-002,2.012157e+003,,,,,,,,,,,
,,,,,,,2.215286e+002,1.819640e-004,1.518260e+000,1.642804e-002,2.012244e+003,,,,,,,,,,,
,,,,,,,2.270613e+002,1.904705e-004,1.519291e+000,1.677701e-002,2.012336e+003,,,,,,,,,,,
,,,,,,,2.327322e+002,1.982006e-004,1.520394e+000,1.703250e-002,2.012432e+003,,,,,,,,,,,
,,,,,,,2.385448e+002,2.042644e-004,1.521564e+000,1.712587e-002,2.012531e+003,,,,,,,,,,,
,,,,,,,2.445025e+002,2.084312e-004,1.522795e+000,1.704942e-002,2.012633e+003,,,,,,,,,,,
,,,,,,,2.506089e+002,2.105662e-004,1.524075e+000,1.680437e-002,2.012737e+003,,,,,,,,,,,
,,,,,,,2.568679e+002,2.105115e-004,1.525394e+000,1.639064e-002,2.012841e+003,,,,,,,,,,,
,,,,,,,2.632832e+002,2.083147e-004,1.526739e+000,1.582438e-002,2.012944e+003,,,,,,,,,,,
,,,,,,,2.698588e+002,2.040382e-004,1.528095e+000,1.512185e-002,2.013046e+003,,,,,,,,,,,
,,,,,,,2.765986e+002,1.978097e-004,1.529451e+000,1.430302e-002,2.013145e+003,,,,,,,,,,,
,,,,,,,2.835066e+002,1.898675e-004,1.530790e+000,1.339422e-002,2.013241e+003,,,,,,,,,,,
,,,,,,,2.905873e+002,1.803760e-004,1.532102e+000,1.241458e-002,2.013332e+003,,,,,,,,,,,
,,,,,,,2.978447e+002,1.696047e-004,1.533372e+000,1.138880e-002,2.013418e+003,,,,,,,,,,,
,,,,,,,3.052834e+002,1.578091e-004,1.534591e+000,1.033853e-002,2.013499e+003,,,,,,,,,,,
,,,,,,,3.129079e+002,1.452415e-004,1.535746e+000,9.283338e-003,2.013574e+003,,,,,,,,,,,
,,,,,,,3.207229e+002,1.321860e-004,1.536830e+000,8.243007e-003,2.013643e+003,,,,,,,,,,,
,,,,,,,3.287330e+002,1.188766e-004,1.537836e+000,7.232409e-003,2.013704e+003,,,,,,,,,,,
,,,,,,,3.369431e+002,1.055622e-004,1.538757e+000,6.265874e-003,2.013760e+003,,,,,,,,,,,
,,,,,,,3.453583e+002,9.246873e-005,1.539589e+000,5.354944e-003,2.013809e+003,,,,,,,,,,,
,,,,,,,3.539837e+002,7.980872e-005,1.540332e+000,4.509175e-003,2.013851e+003,,,,,,,,,,,
,,,,,,,3.628245e+002,6.773915e-005,1.540983e+000,3.733990e-003,2.013888e+003,,,,,,,,,,,
,,,,,,,3.718861e+002,5.644584e-005,1.541545e+000,3.035652e-003,2.013918e+003,,,,,,,,,,,
,,,,,,,3.811740e+002,4.604909e-005,1.542020e+000,2.416172e-003,2.013943e+003,,,,,,,,,,,
,,,,,,,3.906939e+002,3.664370e-005,1.542413e+000,1.875827e-003,2.013964e+003,,,,,,,,,,,
,,,,,,,4.004515e+002,2.831644e-005,1.542729e+000,1.414225e-003,2.013980e+003,,,,,,,,,,,
,,,,,,,4.104529e+002,2.110751e-005,1.542975e+000,1.028498e-003,2.013992e+003,,,,,,,,,,,
,,,,,,,4.207040e+002,1.504374e-005,1.543159e+000,7.151698e-004,2.014001e+003,,,,,,,,,,,
,,,,,,,4.312111e+002,1.010204e-005,1.543290e+000,4.685426e-004,2.014007e+003,,,,,,,,,,,
,,,,,,,4.419807e+002,6.224659e-006,1.543377e+000,2.816711e-004,2.014011e+003,,,,,,,,,,,
,,,,,,,4.530192e+002,3.359575e-006,1.543429e+000,1.483193e-004,2.014013e+003,,,,,,,,,,,
,,,,,,,4.643335e+002,1.451458e-006,1.543455e+000,6.251793e-005,2.014014e+003,,,,,,,,,,,
,,,,,,,4.759303e+002,4.195826e-007,1.543465e+000,1.763210e-005,2.014015e+003,,,,,,,,,,,
,,,,,,,4.878167e+002,0.000000e+000,1.543467e+000,0.000000e+000,2.014015e+003,,,,,,,,,,,
